"dis_id","dis_name","url","create_time","status","cat_id","cat_name","dis_type"
"nueji","疟疾","http://www.haodf.com/jibing/nueji.htm","2015/11/8 18:04:59","0","chuanranke","传染科","1"
"nvxingshengzhiqi","女性生殖器先天性畸形","http://www.haodf.com/jibing/nvxingshengzhiqi.htm","2015/11/8 18:47:36","0","zhengxingwaike","整形科","1"
"nvxingshengzhiqiguanchuangshang","女性生殖器官创伤","http://www.haodf.com/jibing/nvxingshengzhiqiguanchuangshang.htm","2015/11/8 18:05:10","0","fuminiaoke","妇泌尿科","0"
"oxingtui","O型腿","http://www.haodf.com/jibing/oxingtui.htm","2015/11/8 18:26:05","0","xiaoerguke","小儿骨科","0"
"pangguangai","膀胱癌","http://www.haodf.com/jibing/pangguangai.htm","2015/11/8 18:54:52","0","zhongyizhongliuke","中医肿瘤科","0"
"pangguangjieshi","膀胱结石","http://www.haodf.com/jibing/pangguangjieshi.htm","2015/11/8 18:16:32","0","miniaowaike","泌尿外科","1"
"pangguanglou","膀胱瘘","http://www.haodf.com/jibing/pangguanglou.htm","2015/11/8 18:16:32","0","miniaowaike","泌尿外科","1"
"pangguangwaifan","膀胱外翻","http://www.haodf.com/jibing/pangguangwaifan.htm","2015/11/8 18:16:32","0","miniaowaike","泌尿外科","1"
"pangguangyan","膀胱炎","http://www.haodf.com/jibing/pangguangyan.htm","2015/11/8 18:16:32","0","miniaowaike","泌尿外科","1"
"pangguangzhongliu","膀胱肿瘤","http://www.haodf.com/jibing/pangguangzhongliu.htm","2015/11/8 18:47:41","0","zhongliuwaike","肿瘤外科","1"
"Penmenshichizheng","贲门失驰症","http://www.haodf.com/jibing/Penmenshichizheng.htm","2015/11/8 18:41:33","0","xiongwaike","胸外科","1"
"penqiangyan","盆腔炎","http://www.haodf.com/jibing/penqiangyan.htm","2015/11/8 18:49:28","0","zhongyifuchanke","中医妇产科","0"
"pifuai","皮肤癌","http://www.haodf.com/jibing/pifuai.htm","2015/11/8 18:47:41","0","zhongliuwaike","肿瘤外科","1"
"pifuguomin","皮肤过敏","http://www.haodf.com/jibing/pifuguomin.htm","2015/11/8 18:04:54","0","biantaifanyingke","过敏反应科","0"
"pifujiehebing","皮肤结核病","http://www.haodf.com/jibing/pifujiehebing.htm","2015/11/8 18:08:43","0","jiehebingke","结核病科","1"
"pifuzhengxing","皮肤整形","http://www.haodf.com/jibing/pifuzhengxing.htm","2015/11/8 18:20:02","0","shaoshangke","烧伤科","2"
"pifuzhongliu","皮肤肿瘤","http://www.haodf.com/jibing/pifuzhongliu.htm","2015/11/8 18:47:41","0","zhongliuwaike","肿瘤外科","1"
"pingzuzheng","扁平足","http://www.haodf.com/jibing/pingzuzheng.htm","2015/11/8 18:56:35","0","zuhuaiwaike","足踝外科","0"
"pinxingzhangai","品行障碍","http://www.haodf.com/jibing/pinxingzhangai.htm","2015/11/8 18:38:58","0","xinlizixunke","心理咨询科","1"
"pixiajixingfengwozhiyan","急性蜂窝织炎","http://www.haodf.com/jibing/pixiajixingfengwozhiyan.htm","2015/11/8 18:10:26","0","jizhenke","急诊科","1"
"poshangfeng","破伤风","http://www.haodf.com/jibing/poshangfeng.htm","2015/11/8 18:10:26","0","jizhenke","急诊科","1"
"potaomobing","葡萄膜病","http://www.haodf.com/jibing/potaomobing.htm","2015/11/8 18:54:51","0","zhongyiyankezu","中医眼科","1"
"poufuchan","剖腹产","http://www.haodf.com/jibing/poufuchan.htm","2015/11/8 18:49:28","0","zhongyifuchanke","中医妇产科","2"
"poxiguanxi","婆媳关系","http://www.haodf.com/jibing/poxiguanxi.htm","2015/11/8 18:38:58","0","xinlizixunke","心理咨询科","1"
"putaomoyan","葡萄膜炎","http://www.haodf.com/jibing/putaomoyan.htm","2015/11/8 18:54:51","0","zhongyiyankezu","中医眼科","0"
"putaoqiujunfeiyan","葡萄球菌肺炎","http://www.haodf.com/jibing/putaoqiujunfeiyan.htm","2015/11/8 18:49:31","0","zhongyihuxike","中医呼吸科","1"
"putaotai","葡萄胎","http://www.haodf.com/jibing/putaotai.htm","2015/11/8 18:47:38","0","zhongliufuke","肿瘤妇科","0"
"qiangchongbing","恙虫病","http://www.haodf.com/jibing/qiangchongbing.htm","2015/11/8 18:04:59","0","chuanranke","传染科","1"
"qiangpozheng","强迫症","http://www.haodf.com/jibing/qiangpozheng.htm","2015/11/8 18:38:58","0","xinlizixunke","心理咨询科","0"
"qianliexianai","前列腺癌","http://www.haodf.com/jibing/qianliexianai.htm","2015/11/8 18:54:52","0","zhongyizhongliuke","中医肿瘤科","1"
"qianliexianyan","前列腺炎","http://www.haodf.com/jibing/qianliexianyan.htm","2015/11/8 18:50:29","0","zhongyinanke","中医男科","0"
"qianliexianzengsheng","前列腺增生","http://www.haodf.com/jibing/qianliexianzengsheng.htm","2015/11/8 18:50:29","0","zhongyinanke","中医男科","0"
"qiantingdaxiannangzhong","前庭大腺囊肿","http://www.haodf.com/jibing/qiantingdaxiannangzhong.htm","2015/11/8 18:49:28","0","zhongyifuchanke","中医妇产科","1"
"qiantingdaxianyan","前庭大腺炎","http://www.haodf.com/jibing/qiantingdaxianyan.htm","2015/11/8 18:05:08","0","fuke","妇科","1"
"qianzhitaipan","前置胎盘","http://www.haodf.com/jibing/qianzhitaipan.htm","2015/11/8 18:04:56","0","chanke","产科","1"
"qianzhongdu","铅中毒","http://www.haodf.com/jibing/qianzhongdu.htm","2015/11/8 18:47:37","0","zhiyebingke","职业病科","0"
"qiaomojiye","鞘膜积液","http://www.haodf.com/jibing/qiaomojiye.htm","2015/11/8 18:33:47","0","xiaoerwaike","小儿外科","1"
"qidaiyichang","脐带异常","http://www.haodf.com/jibing/qidaiyichang.htm","2015/11/8 18:04:56","0","chanke","产科","1"
"qiguanxiazhai","气管狭窄","http://www.haodf.com/jibing/qiguanxiazhai.htm","2015/11/8 18:41:33","0","xiongwaike","胸外科","1"
"qiguanzhiqiguanyiwu","气管异物","http://www.haodf.com/jibing/qiguanzhiqiguanyiwu.htm","2015/11/8 18:10:26","0","jizhenke","急诊科","1"
"qingganzhangai","情感障碍","http://www.haodf.com/jibing/qingganzhangai.htm","2015/11/8 18:38:58","0","xinlizixunke","心理咨询科","0"
"qingguangyan","青光眼","http://www.haodf.com/jibing/qingguangyan.htm","2015/11/8 18:54:51","0","zhongyiyankezu","中医眼科","0"
"qinliugan","禽流感","http://www.haodf.com/jibing/qinliugan.htm","2015/11/8 18:10:26","0","jizhenke","急诊科","1"
"qinshixingputaotai","侵蚀性葡萄胎","http://www.haodf.com/jibing/qinshixingputaotai.htm","2015/11/8 18:47:38","0","zhongliufuke","肿瘤妇科","1"
"qinziguanxi","亲子关系","http://www.haodf.com/jibing/qinziguanxi.htm","2015/11/8 18:38:58","0","xinlizixunke","心理咨询科","1"
"qixiong","气胸","http://www.haodf.com/jibing/qixiong.htm","2015/11/8 18:41:33","0","xiongwaike","胸外科","0"
"quchi","龋齿","http://www.haodf.com/jibing/quchi.htm","2015/11/8 18:12:11","0","kouqiangke-tezhen","口腔特诊科","0"
"queban","雀斑","http://www.haodf.com/jibing/queban.htm","2015/11/8 18:47:36","0","zhengxingwaike","整形科","0"
"quguangbuzheng","屈光不正","http://www.haodf.com/jibing/quguangbuzheng.htm","2015/11/8 18:54:51","0","zhongyiyankezu","中医眼科","1"
"quguangcancha","屈光参差","http://www.haodf.com/jibing/quguangcancha.htm","2015/11/8 18:19:10","0","quguangzu","屈光","1"
"quyandai","去眼袋","http://www.haodf.com/jibing/quyandai.htm","2015/11/8 18:47:36","0","zhengxingwaike","整形科","2"
"raochongbing","蛲虫病","http://www.haodf.com/jibing/raochongbing.htm","2015/11/8 18:04:59","0","chuanranke","传染科","1"
"raoguxiaduanguzhe","桡骨下端骨折","http://www.haodf.com/jibing/raoguxiaduanguzhe.htm","2015/11/8 18:04:58","0","chuangshangguke","创伤骨科","1"
"rejingluan","热痉挛","http://www.haodf.com/jibing/rejingluan.htm","2015/11/8 18:47:37","0","zhiyebingke","职业病科","1"
"rendaisunshang","韧带损伤","http://www.haodf.com/jibing/rendaisunshang.htm","2015/11/8 18:47:35","0","yundongyixueke","运动医学科","0"
"rengaozheng","妊高症","http://www.haodf.com/jibing/rengaozheng.htm","2015/11/8 18:49:28","0","zhongyifuchanke","中医妇产科","1"
"rengezhangai","人格障碍","http://www.haodf.com/jibing/rengezhangai.htm","2015/11/8 18:38:58","0","xinlizixunke","心理咨询科","1"
"rengongerwo","人工耳蜗","http://www.haodf.com/jibing/rengongerwo.htm","2015/11/8 18:05:02","0","erbihouke","耳鼻喉","2"
"rengongguanjiezhihuanshu","人工关节置换术","http://www.haodf.com/jibing/rengongguanjiezhihuanshu.htm","2015/11/8 18:47:35","0","yundongyixueke","运动医学科","2"
"rengongshoujing","人工授精","http://www.haodf.com/jibing/rengongshoujing.htm","2015/11/8 18:20:54","0","shengzhiyixuezhongxin","生殖中心","2"
"renliu","人流","http://www.haodf.com/jibing/renliu.htm","2015/11/8 18:49:28","0","zhongyifuchanke","中医妇产科","2"
"renshenhebingfeijiehe","妊娠合并肺结核","http://www.haodf.com/jibing/renshenhebingfeijiehe.htm","2015/11/8 18:08:43","0","jiehebingke","结核病科","1"
"renshenhebingganyan","妊娠合并肝炎","http://www.haodf.com/jibing/renshenhebingganyan.htm","2015/11/8 18:05:10","0","ganbingke","肝病科","1"
"renshenhebinggongxingchongbing","妊娠合并弓形虫病","http://www.haodf.com/jibing/renshenhebinggongxingchongbing.htm","2015/11/8 18:04:56","0","chanke","产科","1"
"renshenhebingjiakang","妊娠合并甲亢","http://www.haodf.com/jibing/renshenhebingjiakang.htm","2015/11/8 18:04:56","0","chanke","产科","1"
"renshenhebingjianruishiyou","妊娠合并尖锐湿疣","http://www.haodf.com/jibing/renshenhebingjianruishiyou.htm","2015/11/8 18:38:58","0","xingbingke","性病科","1"
"renshenhebingjixingdannangyan","妊娠合并急性胆囊炎","http://www.haodf.com/jibing/renshenhebingjixingdannangyan.htm","2015/11/8 18:38:57","0","xiaohuaneike","消化内科","1"
"renshenhebingjixingshenyushenyan","妊娠合并急性肾盂肾炎","http://www.haodf.com/jibing/renshenhebingjixingshenyushenyan.htm","2015/11/8 18:04:56","0","chanke","产科","1"
"renshenhebingjuxibaobingduganran","妊娠合并巨细胞病毒感染","http://www.haodf.com/jibing/renshenhebingjuxibaobingduganran.htm","2015/11/8 18:04:56","0","chanke","产科","1"
"renshenhebinglanweiyan","妊娠合并阑尾炎","http://www.haodf.com/jibing/renshenhebinglanweiyan.htm","2015/11/8 18:04:56","0","chanke","产科","1"
"renshenhebinglinbing","妊娠合并淋病","http://www.haodf.com/jibing/renshenhebinglinbing.htm","2015/11/8 18:38:58","0","xingbingke","性病科","1"
"renshenhebingmanxingshenyan","妊娠合并慢性肾炎","http://www.haodf.com/jibing/renshenhebingmanxingshenyan.htm","2015/11/8 18:04:56","0","chanke","产科","1"
"renshenhebingmeidu","妊娠合并梅毒","http://www.haodf.com/jibing/renshenhebingmeidu.htm","2015/11/8 18:38:58","0","xingbingke","性病科","1"
"renshenhebingpinxue","妊娠合并贫血","http://www.haodf.com/jibing/renshenhebingpinxue.htm","2015/11/8 18:04:56","0","chanke","产科","1"
"renshenhebingshayanyiyuantiganran","妊娠合并沙眼衣原体感染","http://www.haodf.com/jibing/renshenhebingshayanyiyuantiganran.htm","2015/11/8 18:38:58","0","xingbingke","性病科","1"
"renshenhebingshengzhiqipaozhen","妊娠合并生殖器疱疹","http://www.haodf.com/jibing/renshenhebingshengzhiqipaozhen.htm","2015/11/8 18:38:58","0","xingbingke","性病科","1"
"renshenhebingtangniaobing","妊娠合并糖尿病","http://www.haodf.com/jibing/renshenhebingtangniaobing.htm","2015/11/8 18:04:56","0","chanke","产科","1"
"renshenhebingxinzangbing","妊娠合并心脏病","http://www.haodf.com/jibing/renshenhebingxinzangbing.htm","2015/11/8 18:04:56","0","chanke","产科","1"
"renshenhebingzheng","妊娠合并症","http://www.haodf.com/jibing/renshenhebingzheng.htm","2015/11/8 18:49:28","0","zhongyifuchanke","中医妇产科","1"
"renshenziyangxibaojibing","妊娠滋养细胞疾病","http://www.haodf.com/jibing/renshenziyangxibaojibing.htm","2015/11/8 18:47:38","0","zhongliufuke","肿瘤妇科","1"
"reshebing","热射病","http://www.haodf.com/jibing/reshebing.htm","2015/11/8 18:47:37","0","zhiyebingke","职业病科","1"
"reshuaijie","热衰竭","http://www.haodf.com/jibing/reshuaijie.htm","2015/11/8 18:47:37","0","zhiyebingke","职业病科","1"
"rongmaomoai","绒毛膜癌","http://www.haodf.com/jibing/rongmaomoai.htm","2015/11/8 18:47:38","0","zhongliufuke","肿瘤妇科","0"
"ruanetanhuan","软腭瘫痪","http://www.haodf.com/jibing/ruanetanhuan.htm","2015/11/8 18:05:02","0","erbihouke","耳鼻喉","1"
"ruanguliu","软骨瘤","http://www.haodf.com/jibing/ruanguliu.htm","2015/11/8 18:07:49","0","guzhongliuke","骨肿瘤科","0"
"ruangurouliu","软骨肉瘤","http://www.haodf.com/jibing/ruangurouliu.htm","2015/11/8 18:07:49","0","guzhongliuke","骨肿瘤科","1"
"ruanxiagan","软下疳","http://www.haodf.com/jibing/ruanxiagan.htm","2015/11/8 18:38:58","0","xingbingke","性病科","1"
"ruanzuzhizhongliu","软组织肿瘤","http://www.haodf.com/jibing/ruanzuzhizhongliu.htm","2015/11/8 18:54:52","0","zhongyizhongliuke","中医肿瘤科","1"
"ruchongbing","蠕虫病","http://www.haodf.com/jibing/ruchongbing.htm","2015/11/8 18:04:59","0","chuanranke","传染科","1"
"ruchuang","褥疮","http://www.haodf.com/jibing/ruchuang.htm","2015/11/8 18:20:02","0","shaoshangke","烧伤科","0"
"rufangzhengxing","乳房整形","http://www.haodf.com/jibing/rufangzhengxing.htm","2015/11/8 18:47:36","0","zhengxingwaike","整形科","2"
"ruoshi","弱视","http://www.haodf.com/jibing/ruoshi.htm","2015/11/8 18:54:51","0","zhongyiyankezu","中医眼科","0"
"ruxianai","乳腺癌","http://www.haodf.com/jibing/ruxianai.htm","2015/11/8 18:54:52","0","zhongyizhongliuke","中医肿瘤科","0"
"ruxianxianweiliu","乳腺纤维瘤","http://www.haodf.com/jibing/ruxianxianweiliu.htm","2015/11/8 18:54:52","0","zhongyizhongliuke","中医肿瘤科","1"
"ruxianyan","乳腺炎","http://www.haodf.com/jibing/ruxianyan.htm","2015/11/8 18:51:23","0","zhongyiruxianwaike","中医乳腺外科","0"
"ruxianzengsheng","乳腺增生","http://www.haodf.com/jibing/ruxianzengsheng.htm","2015/11/8 18:51:23","0","zhongyiruxianwaike","中医乳腺外科","0"
"ruxianzhongliu","乳腺肿瘤","http://www.haodf.com/jibing/ruxianzhongliu.htm","2015/11/8 18:54:52","0","zhongyizhongliuke","中医肿瘤科","1"
"saixianhunheliu","腮腺混合瘤","http://www.haodf.com/jibing/saixianhunheliu.htm","2015/11/8 18:05:02","0","erbihouke","耳鼻喉","1"
"sanchashenjingtong","三叉神经痛","http://www.haodf.com/jibing/sanchashenjingtong.htm","2015/11/8 18:05:02","0","erbihouke","耳鼻喉","1"
"sangaozheng","三高症","http://www.haodf.com/jibing/sangaozheng.htm","2015/11/8 18:14:48","0","laonianbingneike","老年病科","0"
"sanguang","散光","http://www.haodf.com/jibing/sanguang.htm","2015/11/8 18:19:10","0","quguangzu","屈光","0"
"sanlizhong","霰粒肿","http://www.haodf.com/jibing/sanlizhong.htm","2015/11/8 18:54:51","0","zhongyiyankezu","中医眼科","1"
"shachongmizhongdu","杀虫脒中毒","http://www.haodf.com/jibing/shachongmizhongdu.htm","2015/11/8 18:47:37","0","zhiyebingke","职业病科","1"
"shanfei","矽肺","http://www.haodf.com/jibing/shanfei.htm","2015/11/8 18:07:50","0","huxineike","呼吸科","1"
"shanghan","伤寒","http://www.haodf.com/jibing/shanghan.htm","2015/11/8 18:04:59","0","chuanranke","传染科","1"
"shangjianxiachui","上睑下垂","http://www.haodf.com/jibing/shangjianxiachui.htm","2015/11/8 18:47:36","0","zhengxingwaike","整形科","0"
"shangniaolujieshi","输尿管结石","http://www.haodf.com/jibing/shangniaolujieshi.htm","2015/11/8 18:16:32","0","miniaowaike","泌尿外科","0"
"shaoshang","烧伤","http://www.haodf.com/jibing/shaoshang.htm","2015/11/8 18:47:36","0","zhengxingwaike","整形科","0"
"shaoshangzhengxing","烧伤整形","http://www.haodf.com/jibing/shaoshangzhengxing.htm","2015/11/8 18:47:36","0","zhengxingwaike","整形科","1"
"sheai","舌癌","http://www.haodf.com/jibing/sheai.htm","2015/11/8 18:54:52","0","zhongyizhongliuke","中医肿瘤科","1"
"shenai","肾癌","http://www.haodf.com/jibing/shenai.htm","2015/11/8 18:47:41","0","zhongliuwaike","肿瘤外科","1"
"shencuogouliu","肾错构瘤","http://www.haodf.com/jibing/shencuogouliu.htm","2015/11/8 18:16:32","0","miniaowaike","泌尿外科","1"
"shendexiantianxingjixing","肾的先天性畸形","http://www.haodf.com/jibing/shendexiantianxingjixing.htm","2015/11/8 18:16:32","0","miniaowaike","泌尿外科","1"
"shendongmaixiazhai","肾动脉狭窄","http://www.haodf.com/jibing/shendongmaixiazhai.htm","2015/11/8 18:16:32","0","miniaowaike","泌尿外科","1"
"shengdaibaiban","声带白斑","http://www.haodf.com/jibing/shengdaibaiban.htm","2015/11/8 18:05:02","0","erbihouke","耳鼻喉","1"
"shengdaimabi","声带麻痹","http://www.haodf.com/jibing/shengdaimabi.htm","2015/11/8 18:05:02","0","erbihouke","耳鼻喉","1"
"shengdaixiaojie","声带小结","http://www.haodf.com/jibing/shengdaixiaojie.htm","2015/11/8 18:53:57","0","zhongyiwuguanke","中医五官科","1"
"shengdaixirou","声带息肉","http://www.haodf.com/jibing/shengdaixirou.htm","2015/11/8 18:53:57","0","zhongyiwuguanke","中医五官科","1"
"shengongnengshuaijie","肾功能衰竭","http://www.haodf.com/jibing/shengongnengshuaijie.htm","2015/11/8 18:19:09","0","qiguanyizhi","器官移植","0"
"shengyaguihua","生涯规划","http://www.haodf.com/jibing/shengyaguihua.htm","2015/11/8 18:38:58","0","xinlizixunke","心理咨询科","1"
"shengzhiqijiehe","生殖器结核","http://www.haodf.com/jibing/shengzhiqijiehe.htm","2015/11/8 18:08:43","0","jiehebingke","结核病科","1"
"shengzhiqipaozhen","生殖器疱疹","http://www.haodf.com/jibing/shengzhiqipaozhen.htm","2015/11/8 18:38:58","0","xingbingke","性病科","0"
"shengzhixibaoliu","生殖细胞瘤","http://www.haodf.com/jibing/shengzhixibaoliu.htm","2015/11/8 18:47:41","0","zhongliuwaike","肿瘤外科","1"
"shenjiehe","肾结核","http://www.haodf.com/jibing/shenjiehe.htm","2015/11/8 18:16:32","0","miniaowaike","泌尿外科","1"
"shenjieshi","肾结石","http://www.haodf.com/jibing/shenjieshi.htm","2015/11/8 18:16:32","0","miniaowaike","泌尿外科","0"
"shenjingguannengzheng","神经官能症","http://www.haodf.com/jibing/shenjingguannengzheng.htm","2015/11/8 18:38:58","0","xinlizixunke","心理咨询科","1"
"shenjingkayazonghezheng","神经卡压综合征","http://www.haodf.com/jibing/shenjingkayazonghezheng.htm","2015/11/8 18:22:37","0","shouwaike","手外科","0"
"shenjingmuxibaoliu","神经母细胞瘤","http://www.haodf.com/jibing/shenjingmuxibaoliu.htm","2015/11/8 18:47:41","0","zhongliuwaike","肿瘤外科","1"
"shenjingshuairuo","神经衰弱","http://www.haodf.com/jibing/shenjingshuairuo.htm","2015/11/8 18:38:58","0","xinlizixunke","心理咨询科","1"
"shenjingxingerlong","神经性耳聋","http://www.haodf.com/jibing/shenjingxingerlong.htm","2015/11/8 18:53:57","0","zhongyiwuguanke","中医五官科","1"
"shenjingxingoutu","神经性呕吐","http://www.haodf.com/jibing/shenjingxingoutu.htm","2015/11/8 18:38:57","0","xiaohuaneike","消化内科","1"
"shenjingxingshiwuzhongdu","神经型食物中毒","http://www.haodf.com/jibing/shenjingxingshiwuzhongdu.htm","2015/11/8 18:10:26","0","jizhenke","急诊科","1"
"shenjingxingtanshi","神经性贪食","http://www.haodf.com/jibing/shenjingxingtanshi.htm","2015/11/8 18:38:57","0","xiaohuaneike","消化内科","1"
"shenjingyuanxingpangguang","神经原性膀胱","http://www.haodf.com/jibing/shenjingyuanxingpangguang.htm","2015/11/8 18:16:32","0","miniaowaike","泌尿外科","1"
"shenjinong","肾脓肿","http://www.haodf.com/jibing/shenjinong.htm","2015/11/8 18:16:32","0","miniaowaike","泌尿外科","1"
"shenjishui","肾积水","http://www.haodf.com/jibing/shenjishui.htm","2015/11/8 18:16:32","0","miniaowaike","泌尿外科","0"
"shennangzhong","肾囊肿","http://www.haodf.com/jibing/shennangzhong.htm","2015/11/8 18:16:32","0","miniaowaike","泌尿外科","0"
"shenshangxianjibing","肾上腺疾病","http://www.haodf.com/jibing/shenshangxianjibing.htm","2015/11/8 18:16:32","0","miniaowaike","泌尿外科","1"
"shenshangxianzhongliu","肾上腺肿瘤","http://www.haodf.com/jibing/shenshangxianzhongliu.htm","2015/11/8 18:16:32","0","miniaowaike","泌尿外科","0"
"shensunshang","肾损伤","http://www.haodf.com/jibing/shensunshang.htm","2015/11/8 18:16:32","0","miniaowaike","泌尿外科","1"
"shenxiachui","肾下垂","http://www.haodf.com/jibing/shenxiachui.htm","2015/11/8 18:16:32","0","miniaowaike","泌尿外科","1"
"shenxiaoguanjibing","肾小管疾病","http://www.haodf.com/jibing/shenxiaoguanjibing.htm","2015/11/8 18:16:32","0","miniaowaike","泌尿外科","1"
"shenxueguanxinggaoxueya","肾血管性高血压","http://www.haodf.com/jibing/shenxueguanxinggaoxueya.htm","2015/11/8 18:16:32","0","miniaowaike","泌尿外科","1"
"shenyizhi","肾移植","http://www.haodf.com/jibing/shenyizhi.htm","2015/11/8 18:19:09","0","qiguanyizhi","器官移植","2"
"shenyuzhongliu","肾盂肿瘤","http://www.haodf.com/jibing/shenyuzhongliu.htm","2015/11/8 18:47:41","0","zhongliuwaike","肿瘤外科","1"
"shenzhixingraoguxiaduanguzhe","伸直型桡骨下端骨折","http://www.haodf.com/jibing/shenzhixingraoguxiaduanguzhe.htm","2015/11/8 18:04:58","0","chuangshangguke","创伤骨科","1"
"shenzhongliu","肾肿瘤","http://www.haodf.com/jibing/shenzhongliu.htm","2015/11/8 18:54:52","0","zhongyizhongliuke","中医肿瘤科","1"
"shexidaiguoduan","舌系带过短","http://www.haodf.com/jibing/shexidaiguoduan.htm","2015/11/8 18:05:04","0","ertongkouqiangke","儿童口腔科","0"
"sheyanshenjingtong","舌咽神经痛","http://www.haodf.com/jibing/sheyanshenjingtong.htm","2015/11/8 18:05:02","0","erbihouke","耳鼻喉","1"
"shidaoai","食道癌","http://www.haodf.com/jibing/shidaoai.htm","2015/11/8 18:54:52","0","zhongyizhongliuke","中医肿瘤科","0"
"shierzhichangkuiyang","十二指肠溃疡","http://www.haodf.com/jibing/shierzhichangkuiyang.htm","2015/11/8 18:38:57","0","xiaohuaneike","消化内科","0"
"shierzhichangsunshang","十二指肠损伤","http://www.haodf.com/jibing/shierzhichangsunshang.htm","2015/11/8 18:10:26","0","jizhenke","急诊科","1"
"shierzhichangxishi","十二指肠憩室","http://www.haodf.com/jibing/shierzhichangxishi.htm","2015/11/8 18:10:26","0","jizhenke","急诊科","1"
"shigexibaoliu","嗜铬细胞瘤","http://www.haodf.com/jibing/shigexibaoliu.htm","2015/11/8 18:16:32","0","miniaowaike","泌尿外科","1"
"shiguanfushishang","食管腐蚀伤","http://www.haodf.com/jibing/shiguanfushishang.htm","2015/11/8 18:10:26","0","jizhenke","急诊科","1"
"shiguanliangxingzhongliu","食管良性肿瘤","http://www.haodf.com/jibing/shiguanliangxingzhongliu.htm","2015/11/8 18:41:33","0","xiongwaike","胸外科","1"
"shiguanxiazhai","食管狭窄","http://www.haodf.com/jibing/shiguanxiazhai.htm","2015/11/8 18:41:33","0","xiongwaike","胸外科","1"
"shiguanxishi","食管憩室","http://www.haodf.com/jibing/shiguanxishi.htm","2015/11/8 18:41:33","0","xiongwaike","胸外科","1"
"shiguanyinger","试管婴儿","http://www.haodf.com/jibing/shiguanyinger.htm","2015/11/8 18:20:54","0","shengzhiyixuezhongxin","生殖中心","2"
"shiguanyiwu","食管异物","http://www.haodf.com/jibing/shiguanyiwu.htm","2015/11/8 18:10:26","0","jizhenke","急诊科","1"
"shilian","失恋","http://www.haodf.com/jibing/shilian.htm","2015/11/8 18:38:58","0","xinlizixunke","心理咨询科","1"
"shimian","失眠","http://www.haodf.com/jibing/shimian.htm","2015/11/8 18:49:35","0","zhongyilaonianbingke","中医老年病科","0"
"shishenjingbing","视神经病","http://www.haodf.com/jibing/shishenjingbing.htm","2015/11/8 18:54:51","0","zhongyiyankezu","中医眼科","1"
"shishenjingweisuo","视神经萎缩","http://www.haodf.com/jibing/shishenjingweisuo.htm","2015/11/8 18:54:51","0","zhongyiyankezu","中医眼科","1"
"shisuanxinglixibaozengduozheng","嗜酸性粒细胞增多症","http://www.haodf.com/jibing/shisuanxinglixibaozengduozheng.htm","2015/11/8 18:04:54","0","biantaifanyingke","过敏反应科","1"
"shiwangmobing","视网膜病","http://www.haodf.com/jibing/shiwangmobing.htm","2015/11/8 18:54:51","0","zhongyiyankezu","中医眼科","0"
"shiwangmotuoluo","视网膜脱落","http://www.haodf.com/jibing/shiwangmotuoluo.htm","2015/11/8 18:54:51","0","zhongyiyankezu","中医眼科","1"
"shixuexingxiuke","失血性休克","http://www.haodf.com/jibing/shixuexingxiuke.htm","2015/11/8 18:10:26","0","jizhenke","急诊科","1"
"shouwaishang","手外伤","http://www.haodf.com/jibing/shouwaishang.htm","2015/11/8 18:26:05","0","xiaoerguke","小儿骨科","1"
"shouzukoubing","手足口病","http://www.haodf.com/jibing/shouzukoubing.htm","2015/11/8 18:04:59","0","chuanranke","传染科","1"
"shuangyanpishoushu","双眼皮手术","http://www.haodf.com/jibing/shuangyanpishoushu.htm","2015/11/8 18:47:36","0","zhengxingwaike","整形科","2"
"shuangyanpixiufu","双眼皮修复","http://www.haodf.com/jibing/shuangyanpixiufu.htm","2015/11/8 18:47:36","0","zhengxingwaike","整形科","2"
"shuidianjiezhiwenluan","水电解质紊乱和酸碱平衡","http://www.haodf.com/jibing/shuidianjiezhiwenluan.htm","2015/11/8 18:10:26","0","jizhenke","急诊科","1"
"shuidou","水痘","http://www.haodf.com/jibing/shuidou.htm","2015/11/8 18:04:59","0","chuanranke","传染科","1"
"shuimianhuxizanting","睡眠呼吸暂停综合征","http://www.haodf.com/jibing/shuimianhuxizanting.htm","2015/11/8 18:53:57","0","zhongyiwuguanke","中医五官科","1"
"shuimianzhangai","睡眠障碍","http://www.haodf.com/jibing/shuimianzhangai.htm","2015/11/8 18:49:32","0","zhongyijingshenke","中医精神科","0"
"shuizhongdu","水中毒","http://www.haodf.com/jibing/shuizhongdu.htm","2015/11/8 18:10:26","0","jizhenke","急诊科","1"
"shuluanguandusai","输卵管堵塞","http://www.haodf.com/jibing/shuluanguandusai.htm","2015/11/8 18:49:28","0","zhongyifuchanke","中医妇产科","0"
"shuluanguanrenshen","输卵管妊娠","http://www.haodf.com/jibing/shuluanguanrenshen.htm","2015/11/8 18:04:56","0","chanke","产科","1"
"shuluanguanzhongliu","输卵管肿瘤","http://www.haodf.com/jibing/shuluanguanzhongliu.htm","2015/11/8 18:47:38","0","zhongliufuke","肿瘤妇科","1"
"shuniaoguannangzhong","输尿管囊肿","http://www.haodf.com/jibing/shuniaoguannangzhong.htm","2015/11/8 18:16:32","0","miniaowaike","泌尿外科","1"
"shuniaoguansunshang","输尿管损伤","http://www.haodf.com/jibing/shuniaoguansunshang.htm","2015/11/8 18:16:32","0","miniaowaike","泌尿外科","1"
